year,month,hour,trip_count,fare_per_minute,trip_total_per_minute,fare_per_mile,miles_per_hour,minutes,miles
2022,2,3,769,1.5620754196964994,2.05194629215889,4.71955462280708,26.741744017216828,18.39291287386216,9.52487854356307
2022,2,4,1207,1.6490313647592123,2.1828490019587306,5.249326138092786,28.814460767055973,18.448425849212924,10.069207290803645
2022,2,5,2059,1.6050622205035159,2.107867582180569,4.47017409312015,28.261961247465415,19.2939048081593,10.180217678484702
2022,2,6,3541,1.676998570116137,2.135112882499579,13.213066933238197,24.16699869753184,18.988242492704508,8.827881643603503
2022,2,7,5658,1.5382095942835055,1.93694256839463,10.656359347708275,19.574107839141107,18.045546129374337,6.841734588193708
2022,2,8,7859,1.1642453923029048,1.536861439104114,6.635318338348252,18.38017915782952,16.631407727870382,6.038829520295203
2022,2,9,7696,0.9382078951174472,1.3060550992700501,3.6988392235566177,19.136425305652136,15.48570252945253,5.92103163981289
2022,2,10,6937,0.9179824427798478,1.2947557063518347,3.662244682148028,20.57992060003459,15.950233049829418,6.603504526452357
2022,2,11,6506,0.9184622501172942,1.2969822215351465,3.7053009684923643,20.470758831620124,15.726549851419202,6.531948278512143
2022,2,12,6763,0.9738550581148795,1.3566902081460774,3.689772257302959,20.640981769195076,16.257821972497414,6.816250377051604
2022,2,13,6879,0.9645908175713767,1.3408782797560554,3.668672540572519,20.268841715843436,15.956267868391723,6.52997195813345
2022,2,14,7176,1.0433221223947786,1.4003293455530752,4.076335508764107,19.67256494794922,16.96269741731698,6.604957845596433
2022,2,15,7798,1.2092114718647575,1.532397475277229,5.132567988668122,18.41698035936492,18.637635718560315,6.739626417030007
2022,2,16,8456,1.145815225082038,1.4755896302102596,7.108387379943521,17.351936486838945,17.803191028066855,6.087788043992432
2022,2,17,9428,1.2679634925549172,1.6120283413940033,6.879987090045913,16.851380247057637,17.512892448027152,5.893734959694527
2022,2,18,10330,1.3957088939005435,1.7583054996492824,6.492819385992717,16.857848491289833,15.651732817037754,5.227597415295256
2022,2,19,10259,1.2712268838022736,1.6613730021709514,6.130197790273967,18.135377632859424,14.235679240991649,5.2735251486499655
2022,2,20,8006,1.0808739907449454,1.4694231373852626,4.435508670765295,19.26927977074771,13.882109251394787,5.427136722458156
